deny,p_irat,black,hse_inc,loan_val,ccred,mcred,pubrec,denpmi,selfemp,single,hischl,probunmp,condo,ltv_med,ltv_high
0,.38999999,0,.31999999,.89051098,1,2,0,0,0,1,1,3.2,0,1,0
1,.33000001,0,.27000001,.89895469,2,2,0,1,0,0,1,3.2,0,1,0
0,.34999999,0,.34999999,.63207549,1,2,0,0,0,1,1,3.2,1,0,0
0,.28799999,0,.28799999,.74074072,4,2,0,0,0,1,1,3.2,0,0,0
0,.31,0,.30000001,.79838711,1,2,0,0,0,1,1,3.2,0,0,0
0,.34,0,.27000001,.68000001,1,2,0,0,0,1,1,10.6,1,0,0
0,.34,0,.28,.84705883,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.38,0,.33000001,.86976743,1,1,0,0,0,0,1,3.2,0,1,0
0,.36000001,0,.31999999,.669967,1,2,0,0,0,0,1,3.2,0,0,0
0,.38,0,.28999999,.84516132,2,2,0,0,0,1,1,3.2,1,1,0
0,.31999999,0,.17,.78064513,3,1,1,0,0,1,1,4.3000002,0,0,0
0,.34,0,.33000001,.64341086,5,2,0,0,0,1,1,1.8,1,0,0
1,.37,0,.16,.7962963,6,1,0,0,0,0,1,3.0999999,1,0,0
0,.34,0,.23,1,2,4,1,0,0,1,1,4.3000002,1,0,1
0,.31999999,0,.2,.8881579,2,1,0,0,0,1,1,3.2,0,1,0
0,.30160001,0,.18090001,.79518074,1,2,0,0,0,1,1,1.8,1,0,0
0,.36000001,0,.25999999,.81761009,1,1,0,0,0,0,1,3.9000001,0,1,0
1,.27000001,0,.25999999,.80000001,6,2,1,0,0,0,1,3.2,0,1,0
0,.28,0,.27000001,.48085105,2,1,0,0,0,0,1,10.6,0,0,0
0,.43000001,0,.27000001,.5,1,1,0,0,0,0,1,3.2,0,0,0
0,.33000001,0,.2,.80000001,1,2,0,0,0,0,1,3.2,0,1,0
0,.36000001,0,.22,.70526314,6,4,0,0,0,0,1,2,1,0,0
0,.30000001,0,.30000001,.64705884,3,2,0,0,0,0,1,3.0999999,0,0,0
0,.28999999,0,.25999999,.80000001,1,2,0,0,1,1,1,10.6,0,1,0
1,.41999999,0,.25999999,.89516127,5,2,0,0,0,1,1,3.2,0,1,0
0,.31999999,0,.25999999,.90202701,5,3,0,0,1,0,1,3.2,1,1,0
0,.31909999,0,.26520002,.79245281,1,2,0,0,0,0,1,3.0999999,1,0,0
0,.25999999,0,.25999999,.55555558,6,1,0,0,0,1,1,3.2,1,0,0
0,.27000001,0,.20999999,.22988506,1,2,0,0,0,1,1,3.2,0,0,0
1,.4668,0,.4632,.59171599,4,2,0,0,0,0,1,3.5999999,0,0,0
0,.28999999,0,.28,.5925926,1,2,0,0,0,1,1,2,0,0,0
1,.43000001,0,.38,.80378252,5,2,0,0,0,0,0,8.8999996,1,1,0
0,.30599999,0,.278,.71186441,5,2,0,0,0,1,1,3.2,1,0,0
0,.31099999,0,.29899999,.80327868,1,2,0,0,0,0,1,3.2,0,1,0
0,.36000001,0,.31,.92276424,3,1,1,0,1,1,1,4.3000002,0,1,0
0,.15000001,0,.15000001,.72202164,1,2,0,0,1,0,1,5.3000002,0,0,0
0,.34999999,0,.30000001,.79534882,1,1,0,0,0,0,1,5.3000002,0,0,0
1,.38,0,.18000001,.87313432,1,1,0,1,0,1,1,4.3000002,0,1,0
0,.36000001,0,.22,.90476191,2,2,0,0,0,0,1,3.9000001,0,1,0
0,.38,0,.33000001,.375,2,1,0,0,1,0,1,4.3000002,0,0,0
0,.38999999,0,.23,.50543481,1,2,0,0,0,0,1,3.2,0,0,0
0,.23,0,.14,.84615386,1,2,0,0,0,0,1,3.2,0,1,0
0,.40000001,0,.31999999,.8828125,1,2,0,0,0,0,1,3.2,0,1,0
0,.37,0,.28,.80000001,2,2,0,0,0,1,1,3.0999999,0,1,0
0,.33000001,0,.23999999,.88947368,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.28,0,.20999999,.68888891,2,2,0,0,0,1,1,3.9000001,0,0,0
0,.22,0,.20999999,.89130437,1,2,0,0,1,0,1,4.3000002,0,1,0
0,.34,0,.25,.72289157,1,1,0,0,0,0,1,5.3000002,0,0,0
0,.36500001,0,.23999999,.94039732,2,2,0,0,0,0,1,3.0999999,0,1,0
0,.37599999,0,.278,.80000001,2,1,0,0,0,1,1,3.2,1,1,0
0,.34,0,.30000001,.84210527,5,2,0,0,0,0,1,3.0999999,0,1,0
0,.40000001,0,.25999999,.63999999,1,1,0,0,0,0,0,10.6,0,0,0
0,.30000001,0,.23999999,.58630955,3,4,0,0,0,0,1,3.9000001,0,0,0
0,.25,0,.2,.88148147,6,2,0,0,0,0,1,3.2,0,1,0
0,.17,0,.12,.49848944,1,1,0,0,0,0,1,3.2,0,0,0
0,.338,0,.289,.9054054,1,2,0,0,0,1,1,10.6,0,1,0
0,.25,0,.23,.79365081,5,2,0,0,0,1,1,5.3000002,0,0,0
0,.31,0,.2,.49504951,1,1,0,0,0,0,1,2,0,0,0
0,.37,0,.30000001,.84158415,1,2,0,0,0,1,1,3.2,1,1,0
0,.36000001,0,.22,.79518074,5,2,1,0,0,0,1,10.6,0,0,0
0,.41,0,.33000001,.90285712,5,2,0,0,0,0,1,3.0999999,0,1,0
0,.33000001,0,.30000001,.80000001,1,2,0,0,0,1,1,3.2,0,1,0
0,.44,0,.30000001,.75949365,1,1,0,0,0,0,1,3.2,0,0,0
0,.33000001,0,.31999999,.80141842,1,2,0,0,0,1,1,3.2,1,1,0
0,.403,0,.241,.52444446,1,1,0,0,0,0,1,3.2,0,0,0
0,.38,0,.27000001,.63348418,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.31999999,0,.27000001,.4375,2,1,0,0,0,0,1,3.2,0,0,0
0,.27000001,0,.27000001,.79787236,6,2,0,0,0,1,1,3.2,0,0,0
0,.33000001,0,.33000001,.63694268,1,1,0,0,1,1,1,4.3000002,0,0,0
0,.23999999,0,.23999999,.89999998,5,2,1,0,0,1,1,3.0999999,0,1,0
0,.25,0,.090000004,.82954544,1,2,1,0,0,0,1,1.8,1,1,0
0,.36099997,0,.27899998,.7478261,1,2,0,0,0,0,1,1.8,0,0,0
0,.23999999,0,.22,.56818181,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.37,0,.24600001,.89567965,1,1,0,0,0,1,1,10.6,0,1,0
0,.38999999,0,.25999999,.79384613,1,1,0,0,0,1,1,3.0999999,0,0,0
0,.29879999,0,.29879999,.79012346,4,2,0,0,0,1,1,3.0999999,1,0,0
0,.33000001,0,.31999999,.80864197,1,2,0,0,0,1,1,3.2,0,1,0
0,.31110001,0,.3008,.89999998,2,2,0,0,0,1,1,3.2,0,1,0
0,.34,0,.25999999,.7715736,1,1,0,0,1,0,1,3.2,0,0,0
0,.3448,0,.21250001,.89999998,1,1,0,0,0,1,1,1.8,1,1,0
0,.30399999,0,.28799999,.66666669,1,1,0,0,0,0,1,3.2,0,0,0
0,.38,0,0,.49714285,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.07,0,.07,.75223881,1,1,0,0,1,0,1,10.6,0,0,0
0,.347,0,.205,.90070921,1,2,0,0,0,0,1,3.9000001,0,1,0
0,.30000001,0,.289,.88387096,1,2,0,0,0,0,1,2,0,1,0
1,.46000001,0,.31,1.1055555,2,1,0,0,1,1,1,4.3000002,0,0,1
0,.30200002,0,.285,.77446806,6,1,0,0,0,0,1,3.2,0,0,0
0,.366,0,.273,.65178573,1,2,0,0,0,1,1,3.2,1,0,0
0,.3554,0,.2757,.95057034,1,2,0,0,0,0,1,10.6,0,0,1
0,.37,0,.17,.6574074,1,1,0,0,0,0,1,3.0999999,1,0,0
0,.18000001,0,.0099999998,.7962963,2,2,0,0,1,0,1,1.8,0,0,0
0,.33000001,0,.25,.79503107,2,1,0,0,0,0,1,3.2,0,0,0
0,.34,0,.28,.89583331,1,2,0,0,0,1,1,4.3000002,0,1,0
0,.33000001,0,.31999999,.65333331,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.34999999,0,.28999999,.94430381,1,1,0,0,0,0,1,3.2,0,1,0
0,.35799998,0,.31600001,.875,1,2,0,0,0,1,1,3.2,1,1,0
0,.30739999,0,.30230001,.57538462,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.38,0,.30000001,.7854985,6,1,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.31999999,.87037039,1,2,0,0,0,1,1,3.2,1,1,0
0,.34099999,0,.26899999,.86874998,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.36000001,0,.27000001,.54726368,1,1,0,0,0,0,1,3.2,0,0,0
0,.41999999,0,.28,.68965518,1,2,0,0,0,1,1,3.2,0,0,0
0,.3229,0,.31099999,.86896551,1,2,0,0,0,0,1,3.2,0,1,0
0,.33000001,0,.23,1,1,2,0,0,0,0,1,3.9000001,1,0,1
0,.36000001,0,.28,.8888889,2,2,0,0,0,1,1,3.2,0,1,0
0,.33000001,0,.17,.77142859,6,1,0,0,0,1,1,10.6,0,0,0
0,.25999999,0,.23999999,.65891474,3,1,1,0,0,0,1,3.9000001,0,0,0
1,.41,0,.13,.80000001,5,1,1,0,0,0,1,8.8999996,0,1,0
0,.26299998,0,.248,.80000001,1,2,0,0,0,0,1,3.2,0,1,0
0,.266,0,.21200001,.88999999,1,2,0,0,0,0,1,2,0,1,0
0,.31,0,.28999999,.94936711,1,2,0,0,0,0,1,3.9000001,0,1,0
1,.34,0,.30000001,.74193549,1,2,0,0,1,0,1,3.9000001,0,0,0
0,.34,0,.28,.89655173,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.26520002,0,.21250001,.89108908,6,2,0,0,0,0,1,3.5999999,0,1,0
0,.30000001,0,.22,.63380283,1,1,0,0,0,1,1,3.2,1,0,0
0,.36000001,0,.33000001,.80000001,1,2,0,0,0,0,1,2,0,1,0
0,.324,0,.26299998,.75438595,1,1,0,0,1,1,1,3.2,0,0,0
0,.33000001,0,.28999999,.64935064,5,2,0,0,0,0,1,3.0999999,0,0,0
0,.36000001,0,.31,1.0336134,1,2,0,0,0,0,1,3.2,0,0,1
0,.34959999,0,.26790002,.80088496,1,2,0,0,0,0,1,1.8,0,1,0
0,.40000001,0,.28,.64016736,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.33000001,0,.15000001,.41791046,1,2,0,0,0,1,1,1.8,1,0,0
0,.34999999,0,.28,.90797544,3,2,0,0,0,0,1,3.2,0,1,0
0,.36000001,0,.27000001,.89937109,3,2,0,0,0,0,1,2,0,1,0
0,.35919997,0,.29499999,.87301588,1,2,0,0,0,1,1,3.0999999,0,1,0
0,.4075,0,.29899999,.70434785,1,2,0,0,0,0,1,3.9000001,0,0,0
0,.31900001,0,.3116,.58333331,6,2,0,0,0,1,1,3.2,1,0,0
0,.38,0,.31,.74814814,1,2,0,0,0,1,1,3.9000001,1,0,0
1,.505,0,.207,.64135021,6,2,0,0,0,0,1,1.8,0,0,0
0,.322,0,.215,.78723407,2,2,0,0,0,1,1,3.0999999,0,0,0
0,.28999999,0,.28999999,.74000001,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.38,0,.23,.2,1,2,0,0,0,0,1,3.2,1,0,0
0,.41,0,.40000001,.73469388,1,2,0,0,0,0,1,10.6,0,0,0
0,.30700001,0,.23100001,.49122807,1,2,0,0,0,0,1,3.2,0,0,0
0,.33000001,0,.31999999,.54545456,2,1,0,0,0,0,1,1.8,0,0,0
0,.69199997,0,.53600001,.78947371,1,1,0,0,1,0,1,3.2,0,0,0
0,.2,0,.090000004,.77777779,1,1,0,0,1,0,1,3.2,1,0,0
0,.31999999,0,.28,.57368422,1,2,0,0,0,1,1,3.9000001,0,0,0
0,.25,0,.23999999,.61363637,1,2,0,0,0,1,1,3.2,1,0,0
0,.19219999,0,.1777,.89705884,1,2,0,0,0,1,1,3.2,1,1,0
0,.2,0,.2,.66666669,1,2,0,0,0,1,0,3.5999999,0,0,0
0,.34,0,.30000001,.71428573,3,4,1,0,1,1,1,3.2,0,0,0
0,.266,0,.131,.5479452,1,1,0,0,0,0,1,4.3000002,0,0,0
0,.32810003,0,.3075,.79710144,1,2,0,0,0,1,1,3.2,1,0,0
0,.38,0,.37,.73255813,2,2,0,0,0,1,1,2,0,0,0
0,.4147,0,.30879998,.89830506,5,2,0,0,0,0,1,3.0999999,0,1,0
0,.34200001,0,.322,.75,1,2,0,0,0,0,1,3.2,0,0,0
0,.31999999,0,.25,.49000001,2,2,0,0,0,0,1,2,0,0,0
1,.41999999,0,.28,.62068963,2,2,0,1,0,1,1,3.5999999,1,0,0
0,.34999999,0,.31999999,.75151515,1,2,0,0,0,0,1,2,0,0,0
0,.25,0,.23,.79824561,5,1,0,0,0,0,1,3.2,0,0,0
0,.252,0,.088,.78205127,1,1,0,0,0,0,1,3.2,1,0,0
1,.36000001,0,.30000001,.59105432,1,1,0,0,0,1,1,3.0999999,0,0,0
0,.32299998,0,.29700002,.61538464,1,2,0,0,0,1,1,3.2,1,0,0
0,.30000001,0,.28,.75,6,2,0,0,0,1,1,8.8999996,0,0,0
0,.36000001,0,.27000001,.67500001,1,4,0,0,0,0,1,10.6,0,0,0
0,.23,0,.23,.61946905,1,1,0,0,0,1,1,1.8,0,0,0
0,.38,0,.31,.77536231,2,2,0,0,0,1,1,3.2,1,0,0
0,.278,0,.219,.60000002,1,1,0,0,0,1,1,3.2,0,0,0
0,.28999999,0,.15000001,.77419353,2,1,0,0,0,0,1,1.8,0,0,0
0,.33000001,0,.25,.50400001,1,2,0,0,0,1,1,3.2,0,0,0
0,.2,0,.2,.71518987,1,2,0,0,0,1,1,1.8,1,0,0
0,.37,0,.31999999,.85384613,1,2,0,0,0,0,1,3.9000001,0,1,0
1,.44999999,0,.20999999,.65789473,1,2,0,0,0,1,1,3.2,0,0,0
0,.28,0,.28,.9513889,1,2,0,0,0,0,1,4.3000002,0,0,1
1,.43000001,0,.43000001,.79800498,2,2,1,0,1,0,1,3.9000001,0,0,0
0,.34,0,.23999999,.51546389,2,1,0,0,0,0,1,10.6,0,0,0
0,.34400001,0,.25100002,.902439,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.3779,0,.22860001,.89880955,1,2,0,0,0,1,1,2,1,1,0
0,.23,0,.16,.86486489,2,1,0,0,1,1,1,3.2,0,1,0
0,.19,0,.18000001,.73888886,1,2,0,0,0,0,1,1.8,0,0,0
0,.38,0,.11,.3125,1,2,0,0,0,1,1,3.0999999,1,0,0
0,.34999999,0,.25999999,.78823531,1,1,0,0,0,0,1,3.2,0,0,0
1,.47,0,.34999999,.8035714,3,1,0,0,0,0,1,4.3000002,0,1,0
0,.34999999,0,.25999999,.74766356,4,2,0,0,0,0,1,3.2,0,0,0
0,.079999998,0,.07,.7329843,1,2,0,0,1,0,1,3.9000001,0,0,0
0,.23999999,0,.23999999,.63043481,1,1,0,0,0,0,1,3.2,0,0,0
0,.31,0,.28999999,.73267329,1,1,0,0,0,0,1,5.3000002,0,0,0
0,.44999999,0,.34,.54545456,5,2,0,0,0,0,1,3.2,0,0,0
1,.27000001,0,.22,.72560978,6,2,1,0,0,0,1,10.6,0,0,0
0,.30500001,0,.21799999,.66666669,1,2,0,0,0,0,1,3.2,0,0,0
0,.41,0,.12,.48888889,1,1,0,0,0,0,1,3.5999999,0,0,0
0,.15000001,0,.07,.85714287,1,1,0,0,1,0,1,1.8,1,1,0
0,.31,0,.30000001,.63953489,1,1,0,0,0,0,1,2,0,0,0
0,.26199999,0,.25799999,.68702292,2,2,0,0,0,1,1,4.3000002,0,0,0
0,.34,0,.18000001,.29411766,2,1,1,0,1,1,1,10.6,0,0,0
0,.22,0,.20999999,.60335195,1,1,0,0,1,0,1,4.3000002,0,0,0
0,.31,0,.31,.86206895,5,2,0,0,1,1,1,2,0,1,0
0,.40009999,0,.27879998,.40784314,1,2,0,0,1,1,1,3.2,0,0,0
0,.36000001,0,.28999999,.7305389,5,2,0,0,0,1,1,4.3000002,0,0,0
0,.30000001,0,.28999999,.87142855,1,2,0,0,0,1,1,4.3000002,0,1,0
0,.3105,0,.23819999,.80263156,5,2,0,0,0,1,1,3.2,1,1,0
0,.37,0,.28,.91139239,2,2,0,0,0,0,1,3.2,0,1,0
0,.2465,0,.2447,.79565215,1,1,0,0,0,0,1,3.2,0,0,0
0,.34099999,0,.266,.8984375,1,2,0,0,0,0,1,10.6,0,1,0
0,.294,0,.25299999,.90196079,1,2,0,0,0,0,1,3.2,0,1,0
0,.36000001,0,.2,.89880955,6,2,1,0,0,1,1,5.3000002,0,1,0
1,.38999999,0,.23999999,.779661,2,2,0,0,1,1,1,4.3000002,0,0,0
0,.1,0,.059999999,.51232874,1,1,0,0,1,0,1,3.2,1,0,0
0,.29299998,0,.20299999,.89772725,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.41999999,0,.34,.86341465,1,1,0,0,0,0,1,5.3000002,0,1,0
0,.233,0,.2,.68597561,1,1,0,0,0,1,1,3.2,1,0,0
0,.287,0,.271,.55555558,1,1,0,0,0,1,1,2,0,0,0
0,.30899999,0,.29899999,.87096775,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.34999999,0,.34999999,.80219781,1,2,0,0,0,1,1,1.8,1,1,0
0,.23999999,0,.22,.7037037,1,1,0,0,1,0,1,10.6,0,0,0
0,.38999999,0,.33000001,.90102386,1,2,0,0,0,0,1,3.2,0,1,0
0,.17299999,0,.096999995,.3488372,1,1,0,0,0,1,1,4.3000002,1,0,0
0,.46000001,0,.30000001,.85161293,6,2,1,0,0,0,1,3.2,1,1,0
0,.33099997,0,.26199999,.40625,1,2,0,0,1,0,1,8.8999996,0,0,0
1,.398,0,.31200001,.70388347,2,1,0,0,0,0,1,3.2,0,0,0
0,.22,0,.13,.74074072,1,1,0,0,1,0,1,3.5999999,1,0,0
0,.31999999,0,.28999999,.70769233,2,1,0,0,0,0,1,5.3000002,0,0,0
1,.31600001,0,.21200001,.66176468,5,2,0,0,0,0,1,3.2,0,0,0
1,.38999999,0,.16,.79807693,4,2,0,0,1,0,1,1.8,0,0,0
0,.34,0,.31999999,.76521736,1,2,0,0,0,1,1,2,1,0,0
0,.22,0,.20999999,.45161289,1,1,0,0,0,0,1,2,0,0,0
1,.41,0,.34999999,.92258066,1,2,0,1,0,1,1,4.3000002,0,1,0
0,.36400002,0,.20299999,.88613862,1,1,0,0,0,0,1,3.0999999,1,1,0
0,.21200001,0,.177,.87548637,1,2,0,0,0,0,1,3.2,0,1,0
0,.175,0,.11,.79054052,2,1,0,0,0,0,1,3.0999999,1,0,0
1,.34,0,.28999999,.84390247,5,2,0,1,0,0,1,3.9000001,0,1,0
0,.37,0,.31999999,.89855075,1,2,0,0,0,0,1,3.2,0,1,0
0,.27000001,0,.22,.56410259,1,1,0,0,0,0,1,3.5999999,0,0,0
0,.15000001,0,.13,.21428572,1,2,0,0,0,0,1,3.2,0,0,0
0,.32700002,0,.28400001,.73142856,2,1,0,0,0,0,1,4.3000002,0,0,0
0,.34,0,.28,.66666669,1,2,0,0,0,1,1,1.8,1,0,0
0,.39900002,0,.31200001,.57471263,1,3,0,0,0,0,1,3.9000001,0,0,0
0,.33000001,0,.27000001,.74015749,5,2,0,0,0,0,1,3.2,1,0,0
1,.26790002,0,.1038,.9054054,1,2,0,0,0,1,1,3.2,1,1,0
0,.31999999,0,.22,.85000002,6,4,0,0,0,0,1,1.8,0,1,0
0,.40000001,0,.31999999,.85128206,1,2,0,0,0,0,1,3.2,0,1,0
0,.38999999,0,.19,.80000001,1,1,0,0,0,0,1,5.3000002,0,1,0
0,.36000001,0,.25999999,.83999997,4,1,0,0,0,0,1,3.9000001,0,1,0
0,.31,0,.30000001,.73109245,1,2,0,0,0,0,1,3.2,0,0,0
0,.17,0,.16,.54444444,1,1,0,0,1,1,1,3.2,1,0,0
0,.31999999,0,.25,.86046511,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.41,0,.28999999,1.2015504,1,2,0,0,0,1,1,3.2,1,0,1
0,.20999999,0,.17,.60109288,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.23999999,0,.22,.85658914,1,2,0,0,0,0,1,3.2,0,1,0
0,.34,0,.23,.92024541,1,2,0,0,0,0,1,3.2,1,1,0
0,.40000001,0,.18000001,.60416669,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.37,0,.22,.78688526,3,2,0,0,0,0,1,3.9000001,0,0,0
0,.40000001,0,.33000001,.88709676,1,2,0,0,0,1,1,3.2,1,1,0
0,.37099999,0,.26100001,.68840581,6,2,0,0,0,0,1,3.2,0,0,0
0,.31580001,0,.1691,.64974618,1,2,0,0,0,0,1,1.8,1,0,0
0,.23100001,0,.23100001,.74766356,4,2,0,0,1,0,1,3.0999999,0,0,0
0,.36000001,0,.28,.73421055,1,2,0,0,0,0,1,2,0,0,0
0,.3529,0,.27669999,.84166664,1,2,0,0,0,1,1,3.0999999,1,1,0
0,.36000001,0,.30000001,.74545455,1,2,0,0,0,0,1,3.0999999,0,0,0
1,.412,0,.308,1.0006762,1,2,0,0,0,1,1,2,1,0,1
0,.23999999,0,.22,.78756475,2,2,0,0,0,0,1,3.2,0,0,0
0,.32299998,0,.264,.75,2,1,0,0,0,0,1,3.2,0,0,0
0,.26800001,0,.24200001,.89473683,1,2,0,0,0,0,1,3.2,1,1,0
1,.63,0,.58999997,.81360948,5,2,0,0,0,1,1,4.3000002,0,1,0
0,.32209998,0,.2755,.7483871,2,2,0,0,0,0,1,5.3000002,0,0,0
0,.30000001,0,.30000001,.77704918,1,2,0,0,0,1,1,3.2,1,0,0
1,.07,0,.02,.77272725,1,2,0,0,0,0,1,3.5999999,1,0,0
0,.30000001,0,.11,.47945204,2,1,0,0,0,1,1,4.3000002,0,0,0
0,.94999999,0,.44,.54705882,6,3,0,0,1,0,1,10.6,0,0,0
0,.30000001,0,.28999999,.77777779,1,2,0,0,0,0,1,3.2,0,0,0
0,.34799999,0,.16399999,.77916664,1,2,0,0,0,0,1,3.2,0,0,0
1,.37,0,.37,.65326631,2,1,0,0,1,0,1,4.3000002,0,0,0
0,.37,0,.25999999,.80246913,1,2,0,0,1,0,1,10.6,0,1,0
0,.34999999,0,.31,.66929132,1,2,0,0,0,0,1,3.9000001,0,0,0
0,.23,0,.23,.7214765,5,2,0,0,1,0,1,3.5999999,0,0,0
0,.36000001,0,.22,.91836733,5,2,0,0,0,0,1,3.9000001,1,1,0
0,.37,0,.27000001,.81159419,6,2,0,1,0,0,1,3.9000001,0,1,0
1,.2052,0,.15899999,.6025641,1,2,0,1,1,1,1,1.8,0,0,0
0,.40000001,0,.27000001,.87769783,2,2,0,0,0,0,1,2,0,1,0
0,.32580003,0,.2658,.78980893,2,2,0,0,0,1,1,3.0999999,0,0,0
0,.33000001,0,.22,.79534882,5,2,0,0,0,0,1,3.2,0,0,0
0,.34,0,.28,.68000001,1,2,0,0,0,1,1,3.2,0,0,0
1,.31999999,0,.23999999,.9518072,1,2,0,1,0,1,1,3.2,0,0,1
0,.28310001,0,.15100001,.72000003,2,1,0,0,1,1,1,3.5999999,0,0,0
0,.28979999,0,.28200001,.77272725,1,2,0,0,1,0,0,10.6,0,0,0
0,.20999999,0,.13,.42682928,5,1,0,0,0,0,1,2,0,0,0
0,.31999999,0,.27000001,.56410259,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.296,0,.296,.47923324,4,2,0,0,0,1,1,1.8,1,0,0
1,.18000001,0,.18000001,1,6,2,1,0,0,1,1,10.6,1,0,1
0,.18000001,0,.18000001,.60439563,4,2,0,0,0,1,1,4.3000002,1,0,0
0,.30000001,0,.23,.89999998,1,2,0,0,0,1,1,3.2,0,1,0
0,.22,0,.20999999,.61576355,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.28,0,.28,.75999999,2,1,0,0,0,0,1,1.8,0,0,0
0,.31,0,.25,.90270269,1,2,0,0,0,0,1,3.2,0,1,0
0,.25999999,0,.25999999,.18852459,1,2,0,0,0,1,1,4.3000002,0,0,0
0,.25999999,0,.23999999,.87272727,2,2,0,0,0,1,1,3.5999999,1,1,0
0,.38,0,.28999999,.78431374,6,2,0,0,0,0,1,3.0999999,0,0,0
0,.36000001,0,.27000001,.64601767,1,1,0,0,0,0,1,3.2,0,0,0
0,.33000001,0,.31,.58024693,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.30879998,0,.22559999,.78235292,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.38,0,.23,.80000001,1,2,0,0,0,1,1,1.8,0,1,0
0,.31999999,0,.11,.48275861,2,1,0,0,0,0,1,3.2,0,0,0
1,.43000001,0,.31999999,.79404467,6,3,0,0,1,0,1,3.2,0,0,0
0,.34999999,0,.20999999,.91538459,1,1,0,0,0,1,1,3.0999999,1,1,0
0,.73000002,0,.70999998,.60606062,1,1,0,0,0,1,1,3.9000001,0,0,0
0,.23,0,.18000001,.89361703,1,2,0,0,0,0,1,3.9000001,1,1,0
1,.41,0,.30000001,.72000003,3,4,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.34,.89795917,1,2,0,0,0,1,1,3.2,0,1,0
0,.48700002,0,.25999999,.74183977,1,1,0,0,0,0,1,1.8,0,0,0
0,.40000001,0,.34999999,.91250002,1,2,0,0,0,0,1,2,0,1,0
0,.38,0,.17,.6875,1,1,0,0,0,1,1,2,0,0,0
0,.34999999,0,.25,.70476192,1,1,0,0,0,0,1,3.2,0,0,0
0,.19299999,0,.16399999,.55855858,1,2,0,0,0,1,1,3.2,0,0,0
0,.34999999,0,.34,.80148423,1,2,0,0,0,0,1,3.5999999,1,1,0
0,.28999999,0,.28,.375,1,4,0,0,0,0,1,3.2,0,0,0
0,.25999999,0,.25999999,.73958331,2,2,0,0,0,1,1,4.3000002,0,0,0
0,.37,0,.25999999,.78378379,2,1,0,0,0,0,1,2,0,0,0
0,.296,0,.27000001,.69948184,6,2,0,0,0,1,1,3.2,0,0,0
0,.34,0,.28999999,.80000001,1,2,0,0,0,1,1,3.5999999,0,1,0
0,.28999999,0,.28,.33333334,2,2,0,0,0,1,1,3.5999999,0,0,0
0,.31510001,0,.31510001,.62068963,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.31999999,0,.221,.89719623,1,2,0,0,0,0,0,10.6,1,1,0
0,.34799999,0,.18889999,.73796791,2,2,0,0,1,0,1,3.9000001,0,0,0
1,.66000003,0,.31,.90256411,2,2,0,0,0,1,1,3.2,1,1,0
0,.36000001,0,.25999999,.92810458,2,2,0,0,0,1,1,3.9000001,0,1,0
1,.28999999,0,.28999999,.5714286,6,2,1,0,0,1,1,1.8,1,0,0
0,.26299998,0,.26100001,.79077429,1,2,0,0,0,1,1,4.3000002,1,0,0
0,.11350001,0,.097799994,.79894179,1,1,0,0,1,0,1,3.5999999,0,0,0
0,.33000001,0,.30000001,.87804878,1,1,0,0,0,0,1,3.0999999,0,1,0
0,.396,0,.38099998,.8611111,1,1,0,0,0,1,1,3.2,0,1,0
0,.31,0,.23999999,.80303031,1,2,0,0,1,1,1,10.6,0,1,0
0,.52999997,0,.34,.46323529,1,2,0,0,0,0,1,3.9000001,0,0,0
0,.38999999,0,.27000001,.83333331,1,2,0,0,0,1,1,3.2,1,1,0
0,.47,0,.47,.65107912,1,1,0,0,1,0,1,4.3000002,0,0,0
0,.31999999,0,.28,.78767121,1,2,0,0,0,0,1,1.8,1,0,0
0,.25999999,0,.19,.87058824,4,1,0,0,0,1,1,3.5999999,1,1,0
0,.301,0,.27829999,.31609195,1,2,0,0,0,1,1,1.8,0,0,0
0,.36400002,0,.27599999,.92574257,1,1,0,0,1,0,1,3.2,0,1,0
0,.37020001,0,.36090001,.76190478,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.266,0,.20999999,.55555558,2,1,0,0,0,1,1,1.8,0,0,0
